Accident_ID,Date,District,Location,Time,Vehicle_Type,Road_Type,Weather,Cause,Persons_Involved,Injured,Fatalities,Gender,Age,Helmet_Seatbelt,Police_Case,Damage_Cost (₹),Latitude,Longitude
TN-2023-00163,14-05-2023,Vellore,Location_41,14:42,Car,Urban Street,Cloudy,Poor road,4,2,0,Male,27,No,Yes,341782,11.39768909,78.68888362
TN-2023-00164,11-10-2023,Chennai,Location_3,10:30,Car,SH,Fog,Poor road,2,1,2,Male,54,No,Yes,36480,8.833612769,76.07031926
TN-2023-00165,28-01-2023,Vellore,Location_99,19:27,Two Wheeler,Rural Road,Clear,Brake failure,1,0,0,Male,28,No,Yes,373843,12.4892213,78.21611309
TN-2023-00166,18-04-2023,Tiruppur,Location_33,10:18,Car,Urban Street,Sunny,Drunk drive,3,3,0,Male,52,No,Yes,194879,11.49850185,78.18560743
TN-2023-00167,13-02-2023,Madurai,Location_86,00:58,Two Wheeler,Urban Street,Sunny,Poor road,4,3,0,Male,51,Yes,Yes,206911,10.94694657,78.32250531
TN-2023-00168,06-12-2023,Tirunelveli,Location_50,04:09,Two Wheeler,Urban Street,Fog,Reckless driving,3,1,0,Male,49,No,Yes,24501,12.11904636,76.95598115
TN-2023-00169,13-10-2023,Chennai,Location_56,09:45,Two Wheeler,Rural Road,Sunny,Reckless driving,1,2,0,Male,39,No,Yes,255296,8.845165017,76.93418425
TN-2023-00170,27-11-2023,Chennai,Location_9,01:35,Bus,Rural Road,Rain,Poor road,2,3,0,Male,21,Yes,Yes,346036,13.05843891,78.91241151
TN-2023-00171,08-05-2023,Tiruppur,Location_82,01:17,Auto Rickshaw,Urban Street,Fog,Drunk drive,4,3,0,Male,19,No,Yes,135511,9.488229625,76.41727378
TN-2023-00172,14-12-2023,Salem,Location_50,12:50,Car,Rural Road,Fog,Reckless driving,3,2,0,Male,50,Yes,Yes,253361,9.445165552,77.37664685
TN-2023-00173,19-08-2023,Salem,Location_29,04:19,Car,SH,Sunny,Poor road,4,0,0,Male,26,No,Yes,82245,12.48196403,79.73867167
TN-2023-00174,09-07-2023,Vellore,Location_39,01:10,Two Wheeler,Rural Road,Fog,Poor road,4,0,0,Male,52,Yes,Yes,138127,9.836951628,76.46693697
TN-2023-00175,13-08-2023,Tirunelveli,Location_91,17:37,Auto Rickshaw,SH,Clear,Poor road,3,2,0,Male,55,Yes,Yes,66267,12.56889522,78.10629695
TN-2023-00176,10-10-2023,Vellore,Location_45,22:27,Car,SH,Cloudy,Weather,2,3,0,Male,48,No,Yes,168853,9.804054312,79.00883837
TN-2023-00177,01-05-2023,Erode,Location_17,09:21,Lorry,SH,Cloudy,Reckless driving,4,2,0,Male,31,Yes,Yes,54945,11.02878391,76.63739962
TN-2023-00178,26-04-2023,Erode,Location_56,22:16,Lorry,NH,Sunny,Over speed,2,0,0,Male,48,Yes,Yes,7149,9.269647185,77.40608289
TN-2023-00179,21-08-2023,Coimbatore,Location_98,21:42,Two Wheeler,Rural Road,Rain,Weather,2,1,0,Male,50,Yes,Yes,378236,12.02336204,78.51440281
TN-2023-00180,16-09-2023,Erode,Location_46,18:16,Car,Urban Street,Rain,Drunk drive,1,1,0,Male,61,No,No,280752,8.918176071,77.47252535
TN-2023-00181,25-12-2023,Salem,Location_67,03:31,Truck,SH,Sunny,Weather,3,0,0,Male,33,Yes,No,98932,12.94687317,76.49472
TN-2023-00182,17-07-2023,Madurai,Location_69,13:58,Two Wheeler,Urban Street,Sunny,Weather,1,0,1,Male,37,No,Yes,470598,10.04406857,77.04582863
TN-2023-00183,17-05-2023,Erode,Location_14,19:35,Bus,SH,Fog,Brake failure,5,0,0,Male,31,No,Yes,268948,10.59365965,76.49236905
TN-2023-00184,14-11-2023,Vellore,Location_67,13:57,Truck,Urban Street,Rain,Drunk drive,1,2,0,Male,52,Yes,Yes,17641,8.132120416,80.42600071
TN-2023-00185,14-06-2023,Thoothukudi,Location_23,03:05,Two Wheeler,NH,Cloudy,Drunk drive,4,1,0,Male,63,Yes,Yes,124765,13.36684481,77.06041872
TN-2023-00186,13-08-2023,Chennai,Location_94,08:20,Auto Rickshaw,SH,Sunny,Drunk drive,4,0,0,Male,62,Yes,Yes,252788,12.47246426,78.38749287
TN-2023-00187,03-11-2023,Madurai,Location_61,11:57,Truck,NH,Cloudy,Weather,4,3,1,Male,50,Yes,Yes,149857,10.45854899,77.92834859
TN-2023-00188,22-08-2023,Madurai,Location_23,07:55,Bus,NH,Cloudy,Drunk drive,5,1,0,Male,46,Yes,Yes,490345,13.06143736,78.56281118
TN-2023-00189,21-06-2023,Vellore,Location_27,03:30,Two Wheeler,Rural Road,Rain,Reckless driving,2,2,0,Female,25,Yes,Yes,484674,13.120828,78.24141
TN-2023-00190,01-06-2023,Chennai,Location_54,04:05,Two Wheeler,Urban Street,Cloudy,Brake failure,4,3,2,Male,51,No,Yes,165046,10.93178667,79.27222828
TN-2023-00191,11-11-2023,Salem,Location_10,04:50,Two Wheeler,SH,Fog,Poor road,1,2,0,Male,64,No,Yes,65631,9.286179353,79.92856254
TN-2023-00192,09-06-2023,Madurai,Location_89,07:08,Auto Rickshaw,NH,Fog,Weather,2,0,0,Male,31,Yes,Yes,71295,10.67910684,77.28384724
TN-2023-00193,06-04-2023,Coimbatore,Location_77,14:35,Auto Rickshaw,Urban Street,Rain,Poor road,1,0,0,Female,31,Yes,No,336540,9.786392339,76.82623044
TN-2023-00194,21-08-2023,Vellore,Location_16,08:06,Car,Rural Road,Fog,Poor road,1,0,0,Male,32,Yes,Yes,127206,10.46392096,80.42952931
TN-2023-00195,29-06-2023,Madurai,Location_41,07:46,Two Wheeler,Urban Street,Sunny,Weather,4,3,0,Male,59,No,No,413075,13.01265617,79.89732607
TN-2023-00196,23-04-2023,Tirunelveli,Location_98,18:14,Two Wheeler,Urban Street,Rain,Reckless driving,1,0,1,Male,37,Yes,Yes,285169,9.550090223,77.63763229
TN-2023-00197,14-11-2023,Chennai,Location_55,04:18,Lorry,Rural Road,Cloudy,Weather,5,1,0,Male,45,Yes,Yes,94111,12.61431737,80.02654063
TN-2023-00198,21-02-2023,Erode,Location_61,06:05,Bus,Rural Road,Sunny,Drunk drive,2,0,0,Male,21,Yes,Yes,318108,13.1441558,79.0174584
TN-2023-00199,25-09-2023,Madurai,Location_86,18:56,Auto Rickshaw,Rural Road,Rain,Brake failure,4,1,2,Male,24,Yes,Yes,132491,12.42779033,77.96839288
TN-2023-00200,22-10-2023,Vellore,Location_81,16:41,Bus,NH,Cloudy,Weather,4,3,0,Female,19,Yes,No,318112,10.89989339,79.93039878
TN-2023-00201,23-04-2023,Erode,Location_87,18:30,Lorry,Urban Street,Cloudy,Poor road,1,2,0,Male,26,Yes,Yes,297871,11.10187522,79.03877223
TN-2023-00202,11-04-2023,Coimbatore,Location_49,10:14,Bus,Rural Road,Cloudy,Weather,1,2,1,Female,40,Yes,Yes,50731,12.50799248,79.7190305
TN-2023-00203,23-04-2023,Erode,Location_73,09:42,Car,Urban Street,Cloudy,Brake failure,3,1,0,Male,53,Yes,Yes,88745,8.244754474,77.87991884
TN-2023-00204,22-03-2023,Tirunelveli,Location_52,22:02,Two Wheeler,Urban Street,Cloudy,Over speed,3,3,0,Male,29,Yes,Yes,303097,12.04761495,79.59421954
TN-2023-00205,06-07-2023,Salem,Location_2,02:17,Auto Rickshaw,NH,Rain,Reckless driving,4,1,1,Male,40,Yes,Yes,333241,10.90877118,77.65117123
TN-2023-00206,23-04-2023,Madurai,Location_96,10:19,Bus,Urban Street,Fog,Poor road,4,0,0,Male,48,No,Yes,332917,10.18425594,79.30785589
TN-2023-00207,02-01-2023,Trichy,Location_50,21:49,Two Wheeler,NH,Cloudy,Over speed,1,0,0,Male,59,Yes,Yes,76514,12.21810224,77.95988744
TN-2023-00208,10-05-2023,Trichy,Location_86,14:38,Two Wheeler,Rural Road,Sunny,Over speed,5,0,0,Male,28,Yes,Yes,16325,9.464359752,77.82337572
TN-2023-00209,08-08-2023,Erode,Location_43,09:20,Two Wheeler,Rural Road,Rain,Brake failure,5,2,0,Female,18,Yes,No,51206,12.9254355,79.58484827
TN-2023-00210,23-02-2023,Tiruppur,Location_77,22:51,Car,Urban Street,Clear,Reckless driving,1,1,1,Male,30,Yes,Yes,380516,11.78668278,76.56266552
TN-2023-00211,09-12-2023,Chennai,Location_8,09:12,Two Wheeler,NH,Fog,Weather,3,3,0,Male,56,Yes,Yes,256593,11.35585574,80.1769406
TN-2023-00212,12-08-2023,Trichy,Location_59,14:22,Two Wheeler,NH,Sunny,Over speed,3,1,0,Male,46,Yes,Yes,28851,10.87716162,78.2890633
TN-2023-00213,13-08-2023,Tiruppur,Location_65,17:22,Car,SH,Cloudy,Drunk drive,5,1,0,Male,23,Yes,Yes,72743,9.170167122,78.86233479
TN-2023-00214,06-05-2023,Trichy,Location_81,03:51,Two Wheeler,SH,Rain,Weather,4,1,0,Male,48,Yes,Yes,332175,11.39319728,77.82367672
TN-2023-00215,10-05-2023,Tiruppur,Location_12,16:02,Lorry,Rural Road,Rain,Reckless driving,1,0,0,Male,26,No,Yes,76093,11.98702689,78.90643592
TN-2023-00216,22-02-2023,Chennai,Location_4,20:52,Car,Rural Road,Cloudy,Poor road,4,0,0,Female,35,Yes,Yes,475416,8.064293448,79.19433152
TN-2023-00217,21-06-2023,Thoothukudi,Location_77,01:03,Car,SH,Sunny,Weather,3,1,0,Male,20,Yes,Yes,222995,10.01530531,79.90814801
TN-2023-00218,06-08-2023,Trichy,Location_95,00:14,Two Wheeler,NH,Rain,Brake failure,5,0,0,Female,49,Yes,Yes,266756,12.57855254,79.84470422
TN-2023-00219,09-06-2023,Tirunelveli,Location_41,00:05,Two Wheeler,Urban Street,Fog,Brake failure,4,2,0,Male,62,Yes,Yes,286177,11.47715936,77.61016615
TN-2023-00220,17-07-2023,Madurai,Location_7,06:18,Two Wheeler,Urban Street,Sunny,Poor road,3,0,0,Male,20,Yes,Yes,69755,11.38398741,78.77133792
TN-2023-00221,04-09-2023,Tiruppur,Location_87,11:00,Lorry,NH,Cloudy,Poor road,3,2,0,Male,62,Yes,No,42481,9.257369768,79.51259784
TN-2023-00222,20-11-2023,Madurai,Location_88,06:18,Lorry,Rural Road,Sunny,Poor road,3,2,0,Male,47,Yes,No,272722,11.47648803,79.44188571
TN-2023-00223,22-07-2023,Vellore,Location_69,12:25,Two Wheeler,Urban Street,Sunny,Brake failure,4,1,0,Male,23,Yes,Yes,200789,12.32382537,80.00919152
TN-2023-00224,03-07-2023,Vellore,Location_69,11:11,Car,NH,Clear,Reckless driving,2,1,0,Male,44,No,Yes,209870,10.20966012,79.74374593
TN-2023-00225,03-05-2023,Chennai,Location_81,21:12,Two Wheeler,Urban Street,Cloudy,Reckless driving,5,0,0,Female,19,No,No,257825,9.001506799,79.23035167
TN-2023-00226,12-09-2023,Tiruppur,Location_30,13:21,Bicycle,NH,Fog,Weather,3,3,0,Male,37,Yes,Yes,163564,8.425008421,79.36984856
TN-2023-00227,21-10-2023,Coimbatore,Location_73,11:19,Truck,SH,Cloudy,Over speed,4,1,0,Male,34,Yes,Yes,196904,10.78132617,79.6334969
TN-2023-00228,07-10-2023,Vellore,Location_6,11:26,Car,SH,Clear,Over speed,1,2,0,Male,50,No,Yes,362803,11.76122226,79.7704983
TN-2023-00229,21-11-2023,Chennai,Location_89,05:58,Bus,Urban Street,Cloudy,Drunk drive,5,2,0,Male,34,No,Yes,239991,8.894515935,77.58701063
TN-2023-00230,08-04-2023,Vellore,Location_19,09:51,Lorry,Urban Street,Cloudy,Brake failure,1,0,0,Female,54,Yes,Yes,420775,10.31793994,79.5181483
TN-2023-00231,17-07-2023,Vellore,Location_80,08:33,Bus,Urban Street,Fog,Poor road,1,2,0,Male,46,Yes,Yes,373293,11.12753765,80.27144044
TN-2023-00232,28-08-2023,Coimbatore,Location_85,06:40,Bus,Urban Street,Clear,Reckless driving,4,1,0,Male,26,No,Yes,55387,8.857221331,77.04833525
TN-2023-00233,24-05-2023,Trichy,Location_66,11:36,Truck,SH,Cloudy,Weather,2,0,0,Male,21,No,Yes,102801,9.484394742,76.21705731
TN-2023-00234,07-04-2023,Erode,Location_10,00:53,Car,SH,Cloudy,Reckless driving,4,0,0,Male,63,Yes,Yes,485078,11.34627362,76.32578331
TN-2023-00235,20-07-2023,Thoothukudi,Location_16,14:31,Car,NH,Rain,Brake failure,4,3,0,Male,57,Yes,Yes,496982,11.98763167,76.97523181
TN-2023-00236,04-05-2023,Vellore,Location_37,07:32,Auto Rickshaw,Urban Street,Cloudy,Drunk drive,5,0,0,Male,30,Yes,Yes,181837,11.49796372,80.13905665
TN-2023-00237,06-07-2023,Vellore,Location_79,17:44,Bus,SH,Fog,Reckless driving,4,3,1,Male,23,Yes,Yes,273534,11.92498817,76.57058238
TN-2023-00238,22-11-2023,Tirunelveli,Location_77,00:04,Bus,Rural Road,Rain,Over speed,5,1,0,Male,63,No,Yes,254560,11.19827463,79.3642137
TN-2023-00239,15-12-2023,Thoothukudi,Location_77,17:47,Two Wheeler,NH,Clear,Weather,3,2,0,Male,26,No,Yes,148488,12.59708101,79.90169724
TN-2023-00240,16-09-2023,Coimbatore,Location_32,09:35,Two Wheeler,NH,Sunny,Over speed,5,1,0,Male,43,Yes,Yes,338509,12.54704784,79.9488446
TN-2023-00241,28-05-2023,Madurai,Location_47,00:22,Two Wheeler,NH,Fog,Weather,4,0,0,Male,56,Yes,Yes,355540,12.37936144,77.87536863
TN-2023-00242,09-09-2023,Tiruppur,Location_72,07:04,Car,Rural Road,Clear,Poor road,3,3,0,Male,58,Yes,Yes,403410,11.16501967,78.22867781
TN-2023-00243,12-12-2023,Vellore,Location_43,01:23,Car,Rural Road,Rain,Weather,3,2,2,Male,64,No,Yes,51039,13.46771611,77.45461985
TN-2023-00244,27-05-2023,Erode,Location_82,16:30,Bicycle,Rural Road,Sunny,Poor road,2,0,1,Male,59,No,Yes,217947,8.215116076,76.66304975
TN-2023-00245,28-05-2023,Tiruppur,Location_36,06:16,Car,SH,Clear,Brake failure,4,1,0,Male,31,Yes,Yes,335520,9.076092049,76.95477074
TN-2023-00246,18-12-2023,Thoothukudi,Location_26,05:21,Lorry,Rural Road,Fog,Over speed,1,0,0,Male,51,No,Yes,103355,12.44882511,76.60653314
TN-2023-00247,18-07-2023,Tiruppur,Location_10,14:36,Two Wheeler,NH,Rain,Weather,4,3,0,Male,21,Yes,Yes,50875,12.54460885,77.83385021
TN-2023-00248,04-11-2023,Trichy,Location_31,14:49,Auto Rickshaw,Urban Street,Fog,Weather,1,1,0,Male,38,No,Yes,208787,12.50314052,76.76655513
TN-2023-00249,08-05-2023,Vellore,Location_97,17:24,Car,NH,Fog,Drunk drive,2,0,2,Male,48,Yes,Yes,428981,12.79992665,77.81530343
TN-2023-00250,08-02-2023,Tiruppur,Location_29,20:20,Bus,NH,Rain,Over speed,4,3,0,Male,64,Yes,Yes,322064,10.32434365,79.83035108
TN-2023-00251,04-12-2023,Madurai,Location_5,22:37,Two Wheeler,SH,Cloudy,Brake failure,2,0,0,Male,60,Yes,Yes,299700,13.12508437,78.94532033
TN-2023-00252,26-12-2023,Madurai,Location_77,01:26,Car,NH,Fog,Poor road,1,3,0,Male,38,Yes,Yes,47275,9.150437631,78.98238301
TN-2023-00253,09-05-2023,Vellore,Location_1,16:31,Car,SH,Rain,Brake failure,5,0,0,Female,60,Yes,Yes,293904,13.15321669,79.65339735
TN-2023-00254,24-09-2023,Salem,Location_87,20:03,Car,SH,Fog,Drunk drive,4,1,0,Male,46,No,Yes,450536,11.06173186,76.18537078
TN-2023-00255,31-05-2023,Madurai,Location_3,11:18,Auto Rickshaw,Urban Street,Cloudy,Brake failure,3,1,0,Female,41,Yes,Yes,44847,8.901362397,79.57529903
TN-2023-00256,25-10-2023,Tiruppur,Location_67,01:25,Auto Rickshaw,NH,Rain,Poor road,3,1,2,Male,62,Yes,Yes,441385,12.04842409,76.88356979
TN-2023-00257,09-04-2023,Chennai,Location_71,01:13,Truck,Urban Street,Clear,Over speed,2,1,0,Male,33,Yes,No,190431,9.627335959,77.55667107
TN-2023-00258,20-09-2023,Madurai,Location_35,14:19,Bus,Urban Street,Clear,Reckless driving,5,1,0,Male,26,Yes,Yes,239548,9.212516707,77.38619271
TN-2023-00259,09-09-2023,Thoothukudi,Location_15,01:35,Truck,NH,Clear,Drunk drive,3,2,0,Male,38,Yes,Yes,228340,8.946413983,76.47544997
TN-2023-00260,24-05-2023,Salem,Location_67,18:08,Auto Rickshaw,NH,Sunny,Weather,3,0,0,Male,19,Yes,No,52148,8.161729227,76.78169464
TN-2023-00261,12-12-2023,Tiruppur,Location_93,06:29,Two Wheeler,Rural Road,Fog,Weather,4,1,2,Female,19,No,Yes,262917,12.20559707,80.30356239
TN-2023-00262,22-04-2023,Coimbatore,Location_30,12:26,Two Wheeler,Rural Road,Fog,Over speed,3,2,0,Male,54,No,No,419560,10.6757735,78.70122516
TN-2023-00263,01-03-2023,Tirunelveli,Location_82,11:34,Two Wheeler,SH,Rain,Reckless driving,1,2,2,Male,54,Yes,Yes,385064,13.38302681,78.13287293
TN-2023-00264,02-01-2023,Coimbatore,Location_75,12:14,Two Wheeler,NH,Sunny,Brake failure,2,0,0,Male,22,Yes,Yes,172196,10.41599364,79.41007652
TN-2023-00265,31-10-2023,Trichy,Location_43,13:55,Two Wheeler,SH,Fog,Weather,3,3,0,Male,63,No,Yes,484141,12.63842802,79.66182719
TN-2023-00266,11-09-2023,Tirunelveli,Location_60,08:44,Two Wheeler,Urban Street,Rain,Drunk drive,4,0,0,Male,23,Yes,Yes,127671,13.32452048,76.49618284
TN-2023-00267,20-05-2023,Trichy,Location_40,22:53,Bus,Urban Street,Cloudy,Reckless driving,1,0,0,Female,25,No,Yes,316280,8.123541383,79.33407437
TN-2023-00268,06-02-2023,Tirunelveli,Location_65,03:52,Two Wheeler,Rural Road,Fog,Poor road,3,3,0,Female,49,No,Yes,87892,8.579253899,80.19578442
TN-2023-00269,09-06-2023,Tirunelveli,Location_29,07:02,Two Wheeler,SH,Fog,Brake failure,2,3,0,Male,54,Yes,Yes,46786,9.913250734,78.63446237
TN-2023-00270,09-01-2023,Chennai,Location_74,01:18,Lorry,NH,Cloudy,Reckless driving,2,1,0,Male,30,Yes,No,316613,12.78563903,78.76370628
TN-2023-00271,21-08-2023,Erode,Location_92,22:39,Auto Rickshaw,NH,Cloudy,Poor road,2,3,0,Male,20,Yes,Yes,398982,12.60872746,79.91683281
TN-2023-00272,09-04-2023,Thoothukudi,Location_95,16:44,Truck,Rural Road,Fog,Reckless driving,3,3,0,Male,26,Yes,Yes,250026,10.01704263,79.05767152
TN-2023-00273,27-05-2023,Coimbatore,Location_19,06:40,Car,Rural Road,Cloudy,Reckless driving,1,0,0,Male,21,Yes,Yes,7478,9.099472169,80.4787038
TN-2023-00274,31-10-2023,Madurai,Location_3,11:13,Car,SH,Rain,Brake failure,5,0,2,Male,45,Yes,Yes,287426,12.41276485,77.27212136
TN-2023-00275,27-07-2023,Tiruppur,Location_36,13:14,Two Wheeler,Rural Road,Fog,Drunk drive,2,0,0,Female,57,No,Yes,67138,11.28303024,79.8046626
TN-2023-00276,11-05-2023,Salem,Location_43,02:14,Two Wheeler,Rural Road,Fog,Poor road,1,3,0,Male,33,No,Yes,466185,8.17380257,78.75584149
TN-2023-00277,01-06-2023,Thoothukudi,Location_15,18:23,Two Wheeler,Rural Road,Clear,Drunk drive,4,2,1,Male,28,Yes,Yes,420320,12.42318763,77.64580993
TN-2023-00278,23-02-2023,Trichy,Location_97,19:45,Two Wheeler,Urban Street,Fog,Poor road,4,1,0,Male,36,Yes,Yes,432001,13.26328476,79.97376852
TN-2023-00279,30-04-2023,Chennai,Location_41,07:04,Bicycle,SH,Clear,Brake failure,1,0,0,Male,59,Yes,Yes,460611,8.231478454,80.48310815
TN-2023-00280,10-06-2023,Trichy,Location_90,18:03,Two Wheeler,NH,Cloudy,Drunk drive,4,2,1,Male,39,No,Yes,184077,9.572304815,76.26032216
TN-2023-00281,26-04-2023,Erode,Location_80,13:15,Two Wheeler,NH,Cloudy,Brake failure,4,1,0,Male,56,No,Yes,93600,12.50705737,80.1648524
TN-2023-00282,16-03-2023,Salem,Location_36,19:23,Two Wheeler,SH,Rain,Reckless driving,2,0,0,Male,29,Yes,Yes,246716,11.21557325,76.91399951
TN-2023-00283,23-04-2023,Chennai,Location_97,05:54,Bus,Rural Road,Clear,Reckless driving,3,2,0,Male,47,Yes,No,490755,13.44145924,76.9233461
TN-2023-00284,14-04-2023,Trichy,Location_84,05:34,Two Wheeler,Rural Road,Fog,Brake failure,3,1,0,Female,57,No,Yes,412117,13.03526652,76.18790241
TN-2023-00285,06-12-2023,Erode,Location_77,14:28,Car,NH,Clear,Poor road,3,0,0,Male,59,Yes,Yes,269305,8.980493505,80.1498448
TN-2023-00286,11-09-2023,Tiruppur,Location_33,02:10,Two Wheeler,Urban Street,Cloudy,Reckless driving,3,0,0,Male,22,Yes,Yes,469771,11.70715546,79.41729118
TN-2023-00287,15-08-2023,Tiruppur,Location_5,02:27,Two Wheeler,SH,Cloudy,Poor road,1,2,0,Male,54,Yes,Yes,12111,11.59307839,76.24052134
TN-2023-00288,22-04-2023,Trichy,Location_78,09:49,Two Wheeler,Rural Road,Rain,Drunk drive,2,3,0,Male,62,Yes,Yes,483177,8.609715038,78.85090844
TN-2023-00289,09-04-2023,Thoothukudi,Location_91,00:47,Car,Urban Street,Cloudy,Weather,1,3,1,Male,49,Yes,Yes,247523,8.492354152,76.54060498
TN-2023-00290,02-06-2023,Salem,Location_87,15:58,Two Wheeler,Urban Street,Clear,Reckless driving,4,0,0,Male,51,Yes,Yes,460991,11.13194264,79.3813235
TN-2023-00291,15-12-2023,Vellore,Location_14,09:32,Lorry,Rural Road,Fog,Reckless driving,2,2,0,Male,29,No,Yes,435337,10.21635222,77.84074229
TN-2023-00292,04-12-2023,Thoothukudi,Location_68,03:02,Car,SH,Fog,Over speed,5,3,1,Male,60,Yes,No,396312,10.99995253,76.23299575
TN-2023-00293,13-07-2023,Tiruppur,Location_83,04:11,Bus,SH,Clear,Poor road,3,3,0,Female,19,Yes,No,381515,9.313556502,79.73233352
TN-2023-00294,06-11-2023,Salem,Location_47,11:12,Two Wheeler,NH,Rain,Brake failure,4,3,0,Male,64,Yes,Yes,261502,11.06164669,78.57585974
TN-2023-00295,12-06-2023,Erode,Location_54,11:56,Two Wheeler,NH,Fog,Over speed,3,2,0,Male,24,No,Yes,82615,10.10867416,79.4779068
TN-2023-00296,27-07-2023,Chennai,Location_4,15:31,Two Wheeler,SH,Clear,Drunk drive,3,2,0,Male,49,No,Yes,364393,12.88145635,79.03538883
TN-2023-00297,18-06-2023,Tirunelveli,Location_94,12:36,Car,Rural Road,Clear,Over speed,3,1,0,Male,57,No,Yes,371546,9.683476645,77.95478279
TN-2023-00298,10-06-2023,Trichy,Location_83,03:20,Car,SH,Cloudy,Over speed,5,3,0,Male,52,Yes,Yes,288483,12.78959005,79.14399907
TN-2023-00299,09-03-2023,Coimbatore,Location_95,14:11,Car,NH,Cloudy,Weather,4,2,0,Male,23,No,Yes,314861,10.144958,76.06639057
TN-2023-00300,16-10-2023,Salem,Location_95,18:20,Bus,NH,Rain,Weather,3,1,1,Male,39,Yes,Yes,178345,11.17991239,77.52881902
TN-2023-00301,04-10-2023,Madurai,Location_9,18:20,Auto Rickshaw,NH,Rain,Over speed,3,0,0,Male,42,Yes,Yes,463079,9.575073721,79.50034028
TN-2023-00302,31-10-2023,Erode,Location_53,10:52,Lorry,SH,Rain,Weather,2,1,0,Male,64,Yes,Yes,105008,12.44998923,79.43377858
TN-2023-00303,15-05-2023,Vellore,Location_77,05:08,Two Wheeler,SH,Clear,Weather,3,3,1,Male,30,Yes,Yes,20966,12.64005605,79.99334215
TN-2023-00304,14-07-2023,Tirunelveli,Location_78,00:11,Car,Rural Road,Clear,Over speed,2,2,0,Male,40,Yes,Yes,347789,12.44977707,78.74970484
TN-2023-00305,08-05-2023,Madurai,Location_60,13:05,Two Wheeler,NH,Cloudy,Poor road,4,3,0,Female,62,Yes,Yes,382093,11.5191006,80.23988561
TN-2023-00306,02-02-2023,Vellore,Location_46,00:21,Bus,Urban Street,Fog,Weather,4,3,0,Male,61,Yes,Yes,241059,9.676312535,78.50970493
TN-2023-00307,25-06-2023,Coimbatore,Location_54,01:55,Two Wheeler,Urban Street,Rain,Over speed,4,0,0,Male,63,No,Yes,38927,11.50068565,78.25204303
TN-2023-00308,22-01-2023,Tiruppur,Location_74,10:02,Two Wheeler,Rural Road,Sunny,Poor road,2,2,2,Female,26,Yes,Yes,55816,13.27731423,76.88747474
TN-2023-00309,26-08-2023,Thoothukudi,Location_95,09:05,Auto Rickshaw,Rural Road,Rain,Reckless driving,5,2,0,Male,59,Yes,Yes,374999,11.56611945,79.50476389
TN-2023-00310,07-06-2023,Trichy,Location_37,05:19,Car,NH,Cloudy,Weather,5,0,0,Female,54,No,Yes,50545,13.26016154,79.1142572
TN-2023-00311,07-02-2023,Chennai,Location_23,20:01,Two Wheeler,SH,Clear,Over speed,3,2,0,Female,54,Yes,Yes,88922,9.67519249,78.07342308
TN-2023-00312,18-08-2023,Vellore,Location_27,09:22,Two Wheeler,SH,Cloudy,Weather,4,1,1,Male,47,Yes,Yes,28825,12.65300589,76.39198937
TN-2023-00313,31-12-2023,Tirunelveli,Location_70,05:22,Car,Urban Street,Cloudy,Poor road,1,3,0,Male,37,Yes,Yes,334949,11.95157666,76.56566071
TN-2023-00314,20-02-2023,Salem,Location_90,16:29,Auto Rickshaw,NH,Cloudy,Over speed,3,0,0,Female,55,Yes,No,10455,12.50562248,76.51507538
TN-2023-00315,21-09-2023,Tiruppur,Location_66,13:36,Car,Urban Street,Sunny,Poor road,5,0,0,Male,61,Yes,Yes,229224,11.90919632,77.69019689
TN-2023-00316,10-10-2023,Salem,Location_61,22:31,Truck,Urban Street,Sunny,Reckless driving,5,3,0,Male,33,No,Yes,378882,10.64199576,76.71539908
TN-2023-00317,27-01-2023,Tirunelveli,Location_77,16:33,Two Wheeler,NH,Rain,Brake failure,4,0,2,Male,39,Yes,Yes,168419,11.77616239,79.87378945
TN-2023-00318,14-08-2023,Salem,Location_51,08:43,Car,Rural Road,Clear,Drunk drive,2,2,0,Male,55,No,Yes,85814,13.12649452,80.04705754
TN-2023-00319,04-10-2023,Vellore,Location_50,18:21,Lorry,Urban Street,Cloudy,Brake failure,3,2,0,Female,27,Yes,Yes,325463,10.29647651,79.85546079
TN-2023-00320,13-10-2023,Erode,Location_19,06:40,Car,Rural Road,Fog,Weather,2,3,1,Male,37,No,Yes,31122,13.23459911,78.73984722
TN-2023-00321,07-04-2023,Salem,Location_1,20:15,Two Wheeler,SH,Rain,Poor road,5,0,0,Male,58,Yes,Yes,397709,8.271699926,78.68359929
TN-2023-00322,11-10-2023,Thoothukudi,Location_40,19:42,Car,Urban Street,Rain,Over speed,4,1,0,Male,19,Yes,Yes,391957,8.077949751,80.00915839
TN-2023-00323,13-11-2023,Coimbatore,Location_32,11:46,Car,NH,Cloudy,Poor road,5,3,2,Female,20,Yes,Yes,152311,10.71591569,77.82838672
TN-2023-00324,31-10-2023,Chennai,Location_22,17:18,Bus,Rural Road,Rain,Weather,4,2,0,Female,59,Yes,Yes,383595,12.66682124,76.28054944
